subgraph_size=2,subgraph_size=3,subgraph_size=4,subgraph_size=5
-0.033287632763385776,-0.048779731591542565,-0.0623064465324084,-0.08985655019680659
-0.04642380212744077,-0.06750045269727707,-0.07881719773014387,-0.10938892751932144
-0.08869163701931636,-0.1225737527012825,-0.1572124430537224,-0.1970519207417965
-0.03107190355658531,-0.07253446678320567,-0.0960775226354599,-0.10651515275239945
-0.03550067365169525,-0.06126064384977023,-0.08707175304492315,-0.1168038284778595
-0.03986637125412623,-0.059152386089166,-0.07852082803845406,-0.09827954471111297
-0.05704315836230914,-0.12592426394422848,-0.150717915892601,-0.14892121771971384
-0.05539260546366374,-0.10993372668822607,-0.12714657465616863,-0.11647405656675498
-0.017359344164530437,-0.033010813097159065,-0.02517535294095675,-0.05231172541777293
-0.1082193890462319,-0.17918324333926042,-0.18010351416965326,-0.24186984077095985
-0.029073024988174438,-0.046227107892433804,-0.08037045886119207,-0.0770533453921477
-0.02407573699951172,-0.06265252436200777,-0.0554275964697202,-0.08180087481935819
-0.007158466875553131,-0.033544548948605854,-0.04048637052377065,-0.050799366384744644
-0.0036979499955972035,0.009478346854448318,0.00625292698542277,-0.0007436543703079224
-0.06462011670072873,-0.11070019463698069,-0.09757164704302947,-0.11862080084780852
-0.04654338200887044,-0.07127406944831212,-0.12248289843400319,-0.13270353133479754
-0.08424290825923283,-0.15743050828576088,-0.2613055456678073,-0.26271809116005895
-0.0637831798195839,-0.10868675375978153,-0.17197061831752458,-0.1714113629857699
-0.03351049611965815,-0.07293690974513689,-0.0902138739824295,-0.13117124617099762
-0.1575549022356669,-0.2391101667781671,-0.29856735778351623,-0.337771875311931
0.03442420726021131,0.020728479822476706,0.054642551839351655,0.046065195947885516
-0.03851287792126338,-0.05482170164585114,-0.06247621491551399,-0.09103379666805267
-0.13056766122579574,-0.18512155974904695,-0.22246994979679585,-0.2398296596109867
-0.047779337813456856,-0.08472559337814649,-0.12234413986404737,-0.14884485657016436
-0.20176230788230895,-0.30502016199131804,-0.34244217750305933,-0.40780369480450945
-0.0059321799377600355,-0.0076921448111534115,0.005534456943472227,-0.015253728876511255
-0.012088569353024164,-0.03775841931502024,-0.04959565485517184,-0.05833624988794327
-0.1335412885248661,-0.23763166025280952,-0.245689397106568,-0.35118130311369894
-0.030842222770055137,-0.048091720243295034,-0.058231263160705565,-0.07126352588335673
-0.06385146729648113,-0.012499792625506718,-0.049545926650365196,-0.05624679513275623
-0.05847366859515508,-0.09095214332143466,-0.08293787176410357,-0.1074505382279555
-0.04449120302995046,-0.06636458963155746,-0.08205668444434802,-0.1295947899421056
-0.03329900582631429,-0.05697850277026494,-0.0777903202176094,-0.1247295492887497
-0.035198714733123776,-0.08009787052869796,-0.06881665706634521,-0.12009922722975414
-0.020969782620668412,-0.03947973375519117,-0.05578080554803212,-0.06923135350147883
-0.041948468337456385,-0.06174045165379842,-0.08787573297818502,-0.09872159391641616
-0.05787470762928327,-0.11750085512797037,-0.10329147671659787,-0.13028257372478644
-0.03352928032477697,-0.07559631749987603,-0.09900848552584648,-0.1303394293785095
-0.04541977738340696,-0.06335201238592465,-0.05027928779522578,-0.07318924496571223
-0.09576091423630714,-0.17813997857272626,-0.16009903957446417,-0.2116818875571092
-0.010052229464054107,-0.03568350260456403,-0.0350368395447731,-0.06589063574870427
-0.23882588788866996,-0.2988428389281034,-0.3536227695643902,-0.4185111345599095
-0.02447672883669535,-0.06033710221449534,-0.07020845274130504,-0.11822440947095553
-0.08492862492799759,-0.14647869060436886,-0.15742686619361243,-0.19504969760775567
-0.04660271242260933,-0.0954950393239657,-0.08290875305732091,-0.08336520661910375
-0.13173076639572778,-0.1975555711487929,-0.1933425852159659,-0.23301546951135
-0.09784231685101986,-0.18902793178955715,-0.2629956309745709,-0.28809146498640376
-0.18369483180344104,-0.335668121650815,-0.4091878142952919,-0.47993792712688443
-0.02008524795373281,-0.049472121397654216,-0.0611696354051431,-0.06895069951812426
-0.033301811516284946,-0.046265724500020346,-0.06516323586304983,-0.09827123537659645
-0.05693136195341746,-0.09665844609340032,-0.12718871876597404,-0.1914463453988234
-0.020221859961748124,-0.04002232432365418,-0.05718820631504059,-0.06937128856778145
-0.02773295263449351,-0.04550989518562953,-0.0800852781534195,-0.08703863432010014
-0.018725068271160127,-0.03210206016898155,-0.031224329670270282,-0.048602607448895774
-0.040133368174235025,-0.06962364872296652,-0.08218174477418264,-0.13191992233196895
-0.0014262010157108306,-0.022886580129464467,-0.0568935988843441,-0.07176716104149819
-0.07725903297464053,-0.12090839415788651,-0.18340330109000205,-0.20606716016928356
-0.04981141601999601,-0.0780842162668705,-0.11277388244867324,-0.12116651376088461
-0.021727075825134914,-0.0570984347909689,-0.06236709917585055,-0.07754842534661294
-0.008252792060375214,-0.021820920606454214,-0.032758140663305915,-0.025352948953708012
-0.34567621392508346,-0.5165206871926784,-0.5555613359808922,-0.5928097487986088
-0.02617352197567622,-0.06206510836879412,-0.08275531341632207,-0.11652589450279871
-0.02218452920516332,-0.035613969713449475,-0.050362510631481804,-0.0588626932601134
-0.06447323977947235,-0.0882394585510095,-0.1367964153488477,-0.16318353161215782
-0.15340860332051912,-0.22015245939294498,-0.30899712271988394,-0.3204980854938428
-0.03770730808377266,-0.05096001823743184,-0.05290854235490163,-0.0862426317234834
-0.07032187084356943,-0.12624997586011888,-0.1245472003519535,-0.16510964468121528
-0.03455962379773458,-0.07558042158683141,-0.10235536903142929,-0.14354435230294862
-0.2508912056311965,-0.3493352173268795,-0.4668103605012099,-0.5136825949947039
-0.027922534048557282,-0.06851654271284739,-0.07677209715048472,-0.09392538577318192
0.0006355004509290059,-0.03191450084249178,-0.015408175786336263,-0.01928544501463572
-0.051762744188308715,-0.06654750153422356,-0.07974083294471104,-0.0940472382803758
-0.053821528851985934,-0.08831991290052732,-0.07658916274706523,-0.1062931455175082
-0.16684618740032117,-0.23116980239748955,-0.29235273306568466,-0.3220610320816437
-0.013457639714082082,-0.02336090008417765,-0.049356514563163124,-0.026023373305797577
-0.19076536888877552,-0.26796010946234067,-0.29950406175106764,-0.3533290540178617
-0.1874922805527846,-0.2755332819620768,-0.3562751996703446,-0.38900107122957706
-0.02228655308485031,-0.04050803735852242,-0.061293111344178516,-0.07161782848338286
-0.01934090182185173,-0.02495362932483355,-0.020662452628215155,-0.019338844989736873
-0.023464891066153844,-0.031491304387648904,-0.057922423481941224,-0.07807424157857895
-0.1178258819381396,-0.21982094079256057,-0.22614101906617481,-0.259570305198431
-0.04778832361102104,-0.08898278504610062,-0.13795798753698668,-0.1555844244857629
-0.016927994887034097,-0.007630984336137772,-0.0409774649143219,-0.03079160546263059
-0.055880993455648426,-0.1219796625773112,-0.1557309508572022,-0.19814016709725063
-0.07108314608534178,-0.11115003928542137,-0.09839889784653981,-0.1596543448170026
-0.03997484857837359,-0.07212657396992048,-0.05831060166160266,-0.08181423751016458
-0.04088217079639435,-0.05673610190550486,-0.027524800648291905,-0.078876181691885
-0.19687337279319764,-0.3254609234631062,-0.39258850996692973,-0.44624944468339284
-0.05240875696142515,-0.07656347066164017,-0.10499144633611043,-0.14126959711313247
-0.06892887150247892,-0.12939992097516856,-0.19221365282932917,-0.19905737643440566
-0.014904596507549286,-0.05417879357933998,-0.05883514851331711,-0.08520233651002249
-0.048843477765719095,-0.07834007422129313,-0.06151532004276911,-0.09045459136366844
-0.16466614541908106,-0.2698704804231723,-0.26931624934077264,-0.332847979242603
-0.10599379345774651,-0.1736356454094251,-0.24534120971957843,-0.2548749250670274
-0.031273192663987474,-0.06468442817529042,-0.10795721054077148,-0.1313026831050714
-0.052719593942165376,-0.12269759312272072,-0.1048452889919281,-0.15878666962186497
-0.07078103671471278,-0.1504139060775439,-0.17248615379134813,-0.23848484421769778
-0.30372710088888805,-0.4560273546477159,-0.46026188753545283,-0.5321840511883299
-0.055833911150693895,-0.11367078612248104,-0.08017827952901523,-0.11136767307917277
-0.09021378504733245,-0.12495165047546228,-0.24203076591094336,-0.22684465890129407
-0.02949595555663109,-0.04659195880095164,-0.05901746124029159,-0.08577336604396502
-0.06496113593379657,-0.06981304238239924,-0.0960601062575976,-0.10318630387385687
-0.06702835594614347,-0.10599363396565119,-0.11475367898742359,-0.1834727220237255
-0.023563165118296942,-0.061845255494117735,-0.06678980459769567,-0.089145867228508
-0.03401573196053505,-0.06484489272038142,-0.049860334247350695,-0.09298982004324595
-0.025884099453687668,-0.06279261817534765,-0.07876095121105511,-0.10671574965119363
-0.07986579368511836,-0.1810365423808495,-0.13903777956962585,-0.21587655459841093
-0.26978598766028883,-0.3412301763147116,-0.3957272366185983,-0.4617356424530347
-0.026151838699976605,-0.03265317633748054,-0.028750255505243936,-0.04378959586222966
-0.11236496016383171,-0.16134178946415584,-0.14959510341286658,-0.21255293622612953
-0.08771722634633382,-0.1384765415887038,-0.1538644147912661,-0.20418167153994243
-0.03882570197184881,-0.06090870300928752,-0.07853813340266545,-0.09483126687506835
-0.04569219291210175,-0.07807863612969716,-0.08938934768239658,-0.1099416184425354
-0.022950317164262136,-0.04963254148761431,-0.053347499718268715,-0.09355765248338381
-0.012340392271677653,-0.03268721987803777,-0.021448346624771755,-0.05205661609768868
-0.10912779197096825,-0.17022972603638967,-0.225964684933424,-0.2980752133826415
-0.0252945850789547,-0.05824897845586141,-0.07046435112754504,-0.09444729452331861
-0.016664998680353163,-0.062281957666079205,-0.04378129263718923,-0.06733198001980782
-0.008548769702514013,-0.01268527661760648,-0.04033964365720749,-0.019497065593798955
0.01296202301979065,0.006148411879936854,0.0053624649345874785,-0.01859828844666481
-0.019155140966176987,-0.01979309231042862,-0.027973642845948537,-0.031334946205218636
-0.02983581195274989,-0.07118128756682078,-0.11095105881492297,-0.10662439366181692
-0.010365269283453623,-0.021703856388727825,-0.017404707272847493,-0.02700063889225324
-0.02739274392525355,-0.032956263174613316,-0.038589791158835096,-0.048928926835457486
-0.011671471322576205,-0.05158388723929723,-0.0761631153523922,-0.038032439798116685
-0.08120031803846359,-0.17627286026875177,-0.17157080714901288,-0.2476909170548121
-0.04917837346593539,-0.06605152100324631,-0.04085301890969276,-0.05671672870715459
-0.010546916127204896,-0.02845116436481476,-0.03183364480733872,-0.0370709582666556
-0.051564905444780984,-0.07025548671682676,-0.04865996450185776,-0.10408885230620703
-0.01800291657447815,-0.0535422882437706,-0.052272021770477295,-0.0812608827650547
-0.03604081819454829,-0.07968468566735586,-0.09709880575537681,-0.11147079254190127
-0.036291980743408205,-0.0694716657201449,-0.07109035809834797,-0.106381004601717
-0.03487421542406082,-0.06729789773623149,-0.04948253100117048,-0.034112020879983905
-0.046774681210517886,-0.03881860618789991,-0.08414818083246549,-0.0978914507230123
-0.08293400625387827,-0.14058319836854935,-0.13939150899648667,-0.17369981681307156
-0.0677989935874939,-0.08719508017102877,-0.12040622914830844,-0.13451352981229622
-0.05917382881045342,-0.092917998979489,-0.08888432338833809,-0.15270750979582468
-0.038360882898171744,-0.09971229299902916,-0.13855785747369131,-0.1489408466219902
-0.05534146005908648,-0.08155855218569438,-0.1006260372698307,-0.12227405687173208
-0.06861721724271774,-0.08082043200731277,-0.08498320798079173,-0.07686907177170117
-0.01640593429406484,-0.026542328943808872,-0.05169047221541405,-0.04607821603616079
-0.0589115796983242,-0.10204732189575831,-0.12052113577723503,-0.1681266938149929
-0.0343697618941466,-0.0840066896378994,-0.08785782580574354,-0.12470679506659507
-0.015069420238335927,-0.026226894011100132,-0.026999212900797525,-0.047786018997430804
-0.019179397126038868,-0.048837445030609765,-0.061689408818880714,-0.08900266046325365
-0.09135313724478086,-0.13237040514747303,-0.15843136742711067,-0.19507776071627936
-0.03488806158304215,-0.06459168155988057,-0.07889714360237121,-0.12252696439623832
-0.05161810467640559,-0.08582526326179504,-0.1273390773932139,-0.10967821593085925
-0.005677787164847056,-0.016286853700876236,0.0031487680474917095,0.0063921784857908885
-0.011485420415798824,-0.02220580870906512,-0.04086794048547745,-0.03045258320868015
-0.10177152439951896,-0.1664740827679634,-0.21246412898103395,-0.17933611092468102
-0.02200473497311274,-0.05465585966904958,-0.08143991063038508,-0.10537732278307278
-0.03343392098943392,-0.0660351076722145,-0.08234668503204981,-0.1248260223865509
-0.03452317059040069,-0.07184957285722096,-0.052216099301973976,-0.0829307975868384
-0.00936174566547076,-0.050698456913232805,-0.04712018772959709,-0.0802725458641847
-0.019158878674109776,-0.017184375474850338,-0.02660715142885844,-0.03188723499576251
-0.06303181663155556,-0.12494669417540233,-0.1790433577944835,-0.206667373975118
-0.01029795636733373,-0.012296807517608007,-0.00847808395822843,-0.017701091667016347
-0.051140817602475484,-0.12609851310650508,-0.16936842525998752,-0.20483958293994267
-0.17950975914796194,-0.2843715626994769,-0.35188753652075927,-0.36480024735132854
-0.02152565707763036,-0.02110942517717679,-0.030634191731611887,-0.04286412154634794
-0.032660932044188185,-0.06534655417005221,-0.0703802888095379,-0.08635266736149788
-0.0015907751023769379,-0.033746438125769294,-0.05131646806995074,-0.05795622202257315
-0.06197755187749863,-0.07474615573883056,-0.12038162713249524,-0.15321604336301486
-0.02578677942355474,-0.05198413292566935,-0.07217502551774184,-0.09563848284383615
-0.032582627485195796,-0.0873880334198475,-0.0681414673725764,-0.11228479464848837
-0.0876127764582634,-0.15218389615416528,-0.17355521356066067,-0.23672901913523675
-0.07264778226613998,-0.11356402392188708,-0.11354497939348221,-0.17298076977332433
-0.03283955261111259,-0.06974704653024673,-0.09692830542723338,-0.13047091647982598
-0.02224377413590749,-0.041117301682631176,-0.0574478155374527,-0.07143848622838656
-0.028799859285354616,-0.053131203254063925,-0.07538624922434489,-0.1103798874715964
-0.0624078335861365,-0.14291798720757168,-0.17459685400128364,-0.19956646119554838
-0.048725144962469734,-0.1174029470483462,-0.18000430889427663,-0.214036829272906
-0.08825903862714768,-0.11842335283756256,-0.20697554394602777,-0.22592694515983264
-0.026409206489721934,-0.049008568078279496,-0.05520760660370191,-0.10129132111867269
-0.3355310866050422,-0.4363067444538077,-0.5209141271313031,-0.5534465057961643
-0.01033612847328186,-0.024038869440555572,-0.06148215199510256,-0.048479943523804345
-0.036494656652212146,-0.07163479889432589,-0.07133597473303477,-0.13268850800891718
-0.08849856515725453,-0.17346966887513796,-0.21715665429830552,-0.2498940291504065
0.010347244491179785,0.024662277201811474,0.020907857020696006,0.022497146427631377
-0.041357323278983435,-0.07475941620767117,-0.18588201587398848,-0.1747443177551031
-0.03662765026092529,-0.04999153350790342,-0.08364495580395062,-0.08373296171426774
-0.08788477306564649,-0.15316441314915816,-0.16543650741378466,-0.18971525887648263
-0.03334953422347704,-0.07093442256251971,-0.07325676252444585,-0.11052920063336691
-0.0357998588681221,-0.06405220985412598,-0.06689243247111638,-0.09385651464263599
-0.0606937612593174,-0.08244186406334242,-0.11122687141100565,-0.12728767106930414
-0.02606636126836141,-0.04492691993713379,-0.0703551509976387,-0.09077151219050089
-0.025984781384468077,-0.049398545920848844,-0.07332305803894996,-0.09074501886963844
-0.01832880506912867,-0.04733555609981219,-0.06362184961636862,-0.07043651779492696
-0.017825403610865275,-0.0401802884042263,-0.046995611041784284,-0.07150849759578705
-0.026709474523862204,-0.04370581060647964,-0.08762669230500857,-0.10262117773294449
-0.0020316541691621144,-0.006135277549425761,0.0037759412825107575,0.016440526992082597
-0.026425751944382986,-0.04104690695802371,-0.05359453484416008,-0.0712856091062228
-0.040590226153532666,-0.10558150018254917,-0.08025395919879277,-0.13950237562259038
-0.04121464523176352,-0.06778636862834295,-0.10150426586469015,-0.1177742596467336
-0.029408956666787466,-0.049319366812705996,-0.05313924536108971,-0.06943959097067515
-0.04178816119829814,-0.08265273173650106,-0.11179018095135689,-0.1458564852674802
-0.028074883023897806,-0.058055931826432546,-0.07070393790801366,-0.10460853427648545
-0.05528263732790947,-0.09075191542506218,-0.09154683917760849,-0.11667632654309273
-0.01909810210267703,-0.06435443639755249,-0.09428214848041534,-0.1253734185298284
-0.017299158076445262,-0.028217481474081676,-0.053152452756961184,-0.0631575716038545
-0.12119977603356044,-0.2767919901261727,-0.29558994839588804,-0.34784857869148256
-0.04881872959434986,-0.11181111112236977,-0.11788534571727118,-0.09976277048389116
-0.31323430468638735,-0.47884352097908656,-0.5563797044257323,-0.6174837693572044
-0.02419138709704081,-0.05898252844810486,-0.07830147683620453,-0.10103997925917307
-0.07911695847908656,-0.10690347438057264,-0.222302108121415,-0.21232021826008957
-0.047653947323560715,-0.09130174492796263,-0.10447462975978851,-0.11738067721327146
-0.06625129029154778,-0.07355136349797249,-0.17720318560798962,-0.1585917573670546
-0.05118392795324325,-0.09669210314750672,-0.1042012007534504,-0.14895465319355328
0.017276236315568287,0.034786338806152346,0.01619663874308268,0.07157026494542758
-0.02738994136452675,-0.06482867856820425,-0.09032342652479808,-0.11351019630829494
-0.016938109695911408,-0.04817942693829536,-0.06103957429528237,-0.08579007774591446
-0.06688624540964762,-0.08850214589387179,-0.13989590848485628,-0.14038736085096995
-0.06496219312151273,-0.12613317554195722,-0.15586205462614694,-0.18776132027308146
-0.023431284377972286,-0.02806398446361224,-0.04762680446108182,-0.044332493543624875
-0.07567872996131579,-0.19072462658087413,-0.20960040539503097,-0.2699157682061195
-0.022957940101623536,-0.05374462912480037,-0.06700425575176874,-0.09232203726967175
-0.030345208048820495,-0.04049175674716632,-0.046462441732486086,-0.06486919288833937
-0.12362420131762822,-0.20333261812726658,-0.2513455249617497,-0.3130515808363756
-0.049684966007868446,-0.05405160754919052,-0.06889508028825124,-0.10788299724459648
-0.032756259640057885,-0.05859133129318555,-0.08027956515550613,-0.10737390100955962
-0.02108154316743215,-0.04274865741531054,-0.06169204960266749,-0.09140570258100827
-0.082248328824838,-0.15029608483115833,-0.17410242572426796,-0.18340931529800097
-0.025079549054304758,-0.051127005964517594,-0.053256929616133375,-0.0830646828810374
-0.03385497599840164,-0.0730775648355484,-0.10670992001891136,-0.12396847188472748
-0.024073122441768645,-0.04675689081350962,-0.0694371440509955,-0.12942671621839205
-0.0457343523701032,-0.08039093504349391,-0.1500904801984628,-0.18128001287579537
-0.02472770407795906,-0.034938925206661225,-0.05465283220012983,-0.06843479300538699
-0.028440591394901276,-0.04746330633759498,-0.0750967080394427,-0.06359972005089123
-0.006783037185668945,-0.03480505004525185,-0.032929154435793556,-0.04910170719027519
-0.04834176272153854,-0.08652055864532789,-0.11173895552754402,-0.16677284007271131
-0.028829877922932307,-0.07471369033058485,-0.09262138550480206,-0.10575539613763492
-0.005273437847693761,-0.022872593303521475,-0.030416746884584428,-0.04340404669443766
-0.02207946131626765,-0.07019309098521868,-0.09764276832342147,-0.09113976503411929
-0.057809217820564904,-0.11407548661033312,-0.1502531160165866,-0.13817118446032206
-0.1821487618982792,-0.3040493159244458,-0.3491838703552882,-0.3909578725943963
-0.05793120324611664,-0.09767292648553848,-0.11219368120034535,-0.13288447176416715
-0.007956532339255015,-0.019030159364144008,-0.025561399708191553,-0.008797044853369395
-0.042793868978818254,-0.0966195945441723,-0.11459383082886537,-0.14517090812325478
-0.03548452084263166,-0.04386069183548291,-0.03891909196972847,-0.04914477164546649
-0.18822399398932854,-0.3023453436046839,-0.28925277539839345,-0.3732088112210234
-0.007995632489522298,0.022451465825239818,0.015310037930806477,0.008853012025356292
-0.026671674251556397,-0.04693424582481384,-0.06046575382351875,-0.08940535691877206
-0.06748834371566773,-0.15510662441452344,-0.12958681220809617,-0.19741496940453848
-0.08956401899456978,-0.15469788971046608,-0.2055436300113797,-0.22433936800807713
-0.04289317215482394,-0.12118871654073397,-0.13029096479217211,-0.12236721153060595
-0.028123994022607804,-0.050922522048155464,-0.06377488846580187,-0.07304401561617851
-0.0312800935904185,-0.04195998594164849,-0.057025637527306876,-0.09762766485412916
-0.03189939270416896,-0.07765742689371109,-0.079465511739254,-0.09396328101555507
-0.03523148516813914,-0.08318936551610628,-0.10638343080878258,-0.1363588824868202
-0.029206698437531788,-0.05697850113113721,-0.03901148041089376,-0.0721971744298935
-0.13540769577026368,-0.21174204560617607,-0.1908150966465473,-0.2665498171995084
-0.06804240673780441,-0.13625507563352585,-0.12130548392732939,-0.15802130326628686
-0.01122276097536087,0.0009515950580437978,-0.02209017554918925,-0.01100629319747289
-0.026613772064447403,-0.06799209907650948,-0.10030967578291893,-0.11366906195878983
-0.03877926081418991,-0.051191363433996835,-0.07227998028198877,-0.0942862445116043
-0.10600386207302412,-0.16025848560035227,-0.23124501960972946,-0.27715647622942924
-0.049108044505119325,-0.0903970084587733,-0.09090109949310621,-0.10841494277119637
-0.05574570074677467,-0.07422922377785048,-0.04848753352959951,-0.12452238952120145
-0.005426192184289296,0.006680063903331757,-0.005951386044422785,0.005161003470420838
-0.03523430238167445,-0.05715087071061134,-0.05670511027177175,-0.06996547122796376
-0.11555647191902002,-0.16693811180690923,-0.20018352550764879,-0.22361299286286035
-0.04191618571678797,-0.039218865633010865,-0.05651242037614187,-0.07312926948070526
-0.022621625910202663,-0.0519712304075559,-0.07432374785343807,-0.08475483417510986
-0.04048611879348755,-0.05541329890489578,-0.07172411190966765,-0.06622140169143677
-0.10502021302779516,-0.1699957392861446,-0.11948766807715099,-0.18135338048140207
-0.19509176909923553,-0.24043102875351907,-0.3122760819395383,-0.34890475069483123
-0.03255963275829951,-0.06615198026100795,-0.08919357096155485,-0.10603052953879039
-0.02300266166528066,-0.01502344528834025,-0.006437988181908925,-0.047130938818057376
-0.02628255441784859,-0.02924104188879331,-0.046947687019904455,-0.03467294032375018
-0.07581594556570054,-0.194432665258646,-0.19150037695964178,-0.20200420411924522
-0.04298818156123161,-0.08628937751054763,-0.084810215930144,-0.11034024509290855
-0.09767308632532755,-0.15746349533398946,-0.2358551037311554,-0.28365555688738825
-0.04228708813587825,-0.0767320771018664,-0.10811161244908969,-0.1421800112724304
-0.03527788172165553,-0.032051426122585935,-0.07157255510489145,-0.10755500649412474
-0.07470101048549016,-0.10743507504463196,-0.15058518394827844,-0.19904318484167258
-0.009894053041934968,-0.02650037412842115,-0.03050080006321271,-0.047514432122310005
-0.08290903295079867,-0.16825200279553731,-0.2095981482664744,-0.2866837697227796
-0.03304657240708669,-0.061445940881967545,-0.11541157320141793,-0.121587220231692
-0.029726303120454153,-0.06955210824807485,-0.08425315429766973,-0.11396828080217043
-0.03366259564956029,-0.05262907991806666,-0.07638195072611173,-0.09562936753034591
-0.053135723918676374,-0.08121531998117765,-0.10959463477134705,-0.1273825815320015
-0.06207801808913549,-0.10460467504958312,-0.0985030199587345,-0.11488521402080853
-0.17819158658385276,-0.23457544155418872,-0.2697756040096283,-0.3574965159098307
-0.03627905622124672,-0.086578590447704,-0.10623030260205268,-0.13633885681629182
-0.007960003862778346,-0.024915382166703543,-0.02538125996788343,-0.029901897807916005
-0.21924809431036313,-0.3464295020699501,-0.45023440033197404,-0.4749364818135897
-0.05875990758339564,-0.12895320889850456,-0.1422055462747812,-0.16273747147371373
-0.3224506274610758,-0.4261557487895091,-0.428313248505195,-0.5391223087906838
-0.04173312708735466,-0.07720012401541074,-0.07800074850519498,-0.12276072978973389
-0.011638089617093405,-0.002531628906726837,-0.020225261946519215,-0.016337983310222626
-0.026515650500853857,-0.027654454310735068,-0.04168687341113885,-0.02422400099535783
-0.0486822813252608,-0.058760666896899544,-0.06809115156531334,-0.09514642395079136
-0.019780176679293316,-0.04519208813707034,-0.03298028856515885,-0.06661882902185122
-0.01924376204609871,-0.036612725108861925,-0.048790263185898464,-0.055285711735486985
-0.06129030962785085,-0.11363869537909825,-0.18780948996543884,-0.18220610772569976
-0.050496860494216284,-0.05125116422772408,-0.094799877901872,-0.10014075676600138
-0.053757274448871614,-0.11915133982896804,-0.16254617273807526,-0.19200835024317106
0.03642235944668452,0.07021217867732048,0.07446964929501215,0.11344859965145587
-0.08194181685646375,-0.1356598674505949,-0.15363591261208057,-0.18311168539027373
-0.20501365626851717,-0.27513183059791724,-0.3373604806760947,-0.34954421679178876
-0.22178840160369873,-0.28055655263364315,-0.30026038686434425,-0.3830602513005336
-0.05626001626253128,-0.12917116160194078,-0.1950780416528384,-0.25186948622266453
-0.22203545063734054,-0.32731303776303927,-0.3626403686652581,-0.402322628920277
-0.029168160955111187,-0.04715421974658966,-0.07357738291223843,-0.0954832461476326
-0.0219758869210879,-0.04985390663146973,-0.06783942719300588,-0.08714345241586367
-0.11249702120820682,-0.22153783192237217,-0.26027563189466796,-0.3416138242681821
-0.07046427845954895,-0.0950157718360424,-0.09185708383719127,-0.1316203119357427
-0.03357577160000801,-0.06014564370115598,-0.07807666252056758,-0.10438549801707268
-0.02359363337357839,-0.024498294442892074,-0.018103273461262386,-0.027673696527878443
-0.03565483788649241,-0.07162444184223811,-0.07096824089686075,-0.10673506945371627
-0.0324114432434241,-0.028948018302520116,-0.02691190764307976,-0.04668669695655505
-0.019492809424797693,-0.02491519312063853,-0.04683563257257144,-0.0761740625401338
-0.07478406101465225,-0.13171353191137314,-0.1381931826968988,-0.16837869505087535
-0.0532702906926473,-0.10383188972870509,-0.18741468141476314,-0.17748790527383487
-0.05592800011237462,-0.07712492162982623,-0.06758693526188532,-0.10363234008351961
-0.2076301417251428,-0.2868950070689122,-0.32917155474424364,-0.3686009762187799
-0.014164942602316538,-0.02076364795366923,-0.03679787322878838,-0.031003144284089405
-0.0237458136677742,-0.06356850345929464,-0.05445669894417127,-0.0923689666390419
-0.13052707215150197,-0.25991385847330095,-0.25535454298059146,-0.27607617219289143
-0.011823333948850632,-0.017590768237908682,-0.029273318847020467,-0.023697118212779363
-0.24188088670372962,-0.2730518254637718,-0.2748946842054526,-0.35671480404833955
